"ITTER107","Territory","TIPO_DATO_FOL","Data type","SEXISTAT1","Gender","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",65.513226,,
"ITD","Nord-est","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",66.714456,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",74.029403,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",74.666358,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",73.270946,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",77.875013,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",81.375177,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",84.353902,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",79.085714,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",72.835247,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",77.150598,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",81.351903,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",72.248148,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",70.192967,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",72.293863,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",72.291287,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",74.205201,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",71.087331,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",67.991832,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",74.705989,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",69.383711,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",72.306419,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",70.637681,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",74.256064,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",75.460405,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",67.280241,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",69.094272,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",73.734358,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",72.371612,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",72.791715,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",75.624432,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",74.645285,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",74.016524,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",74.002086,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",75.827575,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",76.003912,,
"ITE","Centro (I)","EMP_R","employment rate","1","males","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",76.00623,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",55.785649,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",50.32979,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",51.800679,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",52.084012,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",51.568658,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",58.298827,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",55.304763,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",52.075472,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",60.000301,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",61.720552,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",52.787094,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",51.027145,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",51.747021,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",51.285272,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",57.122914,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",47.971061,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",46.297324,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",48.624114,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",48.572969,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",48.353405,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",47.165973,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",48.675223,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",49.326615,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",46.269007,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",47.07483,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",48.227234,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",47.097257,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",49.288325,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",50.908336,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",48.004441,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",46.288035,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",47.881905,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",49.163251,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",50.458987,,
"ITE","Centro (I)","EMP_R","employment rate","2","females","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",49.773492,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",63.364391,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",61.277992,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",63.541199,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",61.092105,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",67.521983,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",60.675408,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",56.931134,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q1","Q1-2020",61.907108,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q3","Q3-2020",61.768048,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020-Q4","Q4-2020",62.147374,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",60.943739,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",63.300353,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",64.71736,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q1","Q1-2021",58.752168,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q2","Q2-2021",62.823452,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q3","Q3-2021",62.380053,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021-Q4","Q4-2021",59.91989,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q1","Q1-2022",61.2458,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q2","Q2-2022",65.111553,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q3","Q3-2022",64.318834,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022-Q4","Q4-2022",62.360753,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q1","Q1-2023",59.305916,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q2","Q2-2023",65.796689,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q3","Q3-2023",66.805821,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023-Q4","Q4-2023",66.11034,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",67.913194,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q1","Q1-2019",65.115686,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q2","Q2-2019",68.654367,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q4","Q4-2019",64.538352,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019-Q3","Q3-2019",72.522515,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",63.598318,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q2","Q2-2020",63.444306,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q1","Q1-2020",60.068482,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q3","Q3-2020",68.42246,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020-Q4","Q4-2020",62.344221,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",58.90627,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",66.001446,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",68.42437,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q1","Q1-2021",50.640776,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q2","Q2-2021",60.089893,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q3","Q3-2021",62.212165,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021-Q4","Q4-2021",62.722575,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q1","Q1-2022",67.689519,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q2","Q2-2022",69.478378,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q3","Q3-2022",62.946114,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022-Q4","Q4-2022",63.428542,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q1","Q1-2023",67.486777,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q2","Q2-2023",62.732704,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q3","Q3-2023",68.872296,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023-Q4","Q4-2023",73.744729,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",61.82806,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",59.905642,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",61.34138,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",60.968766,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",65.101487,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",58.725403,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",56.454563,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",60.821473,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",58.296221,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",59.318582,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",58.102534,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",60.791251,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",61.822695,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",56.047281,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",57.269213,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",60.032171,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",59.034798,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",60.420019,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",62.434831,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",60.609006,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",59.650027,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",60.47072,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q2","Q2-2023",61.720747,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q3","Q3-2023",62.635458,,
"ITE","Centro (I)","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q4","Q4-2023",62.447809,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",52.661579,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",42.398364,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",40.10339,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",42.439239,,
"ITFG","Mezzogiorno","EMP_R","employment rate","2","females","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",42.893394,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2019","2019",61.265996,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2020","2020",55.057439,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2021","2021",67.232485,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2022","2022",66.470501,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","11","tertiary (university, doctoral and specialization courses)","FRG","foreign","2023","2023",60.122846,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2019","2019",67.511104,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2020","2020",61.391205,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2021","2021",60.331893,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2022","2022",67.183659,,
"ITFG","Mezzogiorno","EMP_R","employment rate","1","males","Y15-64","15-64 years","7","upper and post secondary","FRG","foreign","2023","2023",67.01638,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019","2019",53.077177,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q1","Q1-2019",50.673402,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q2","Q2-2019",53.512386,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q4","Q4-2019",53.13861,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2019-Q3","Q3-2019",55.002039,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020","2020",47.971571,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q2","Q2-2020",45.85948,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q1","Q1-2020",45.489183,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q3","Q3-2020",51.944621,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2020-Q4","Q4-2020",48.484984,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021","2021",48.266367,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022","2022",50.306318,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023","2023",50.373385,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q1","Q1-2021",45.198514,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q2","Q2-2021",46.045244,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q3","Q3-2021",52.179435,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2021-Q4","Q4-2021",49.614183,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q1","Q1-2022",48.366451,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q2","Q2-2022",49.39314,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q3","Q3-2022",52.267357,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2022-Q4","Q4-2022",51.184519,,
"ITFG","Mezzogiorno","EMP_R","employment rate","9","total","Y15-64","15-64 years","99","total","FRG","foreign","2023-Q1","Q1-2023",47.480269,,
