"ITTER107","Territory","ETA1","Age class","TITOLO_STUDIO","Highest level of education attained","CITTADINANZA","Citizenship","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",216.182,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",184.495,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",223.659,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",218.482,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",238.09,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",221.916,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",242.572,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",251.672,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",228.539,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",216.192,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",209.251,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",233.684,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",229.179,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",245.415,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",241.938,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",253.754,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",254.82,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",252.474,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",243.66,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",255.733,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",277.14,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",284.227,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",260.999,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",28.227,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",28.978,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",27.927,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",31.545,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",24.459,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",24.805,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",24.544,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",26.727,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",23.802,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",24.147,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",23.931,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",30.232,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",31.12,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",27.544,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",25.28,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",20.951,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",21.948,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",28.638,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",32.515,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",28.724,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",31.052,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",33.379,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",30.273,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",30.651,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",30.176,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",32.883,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",37.842,,
"ITFG","Mezzogiorno","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",39.478,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",51.949,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",45.612,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",44.563,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",54.366,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",63.254,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",51.996,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",43.07,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",51.451,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",58.154,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",55.309,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",54.809,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",48.882,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",40.78,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",47.358,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",58.771,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",59.083,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",54.026,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",37.336,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",51.084,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",59.018,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",48.09,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",43.299,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",48.821,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",34.97,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",36.028,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",42.228,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",49.065,,
"ITCD","Nord","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",48.223,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",2379.704,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",2326.565,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",2396.356,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",2365.117,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",2430.78,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",2204.144,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",2115.858,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",2243.761,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",2263.002,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",2193.956,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",2257.093,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",2374.471,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",2373.55,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",2102.068,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",2202.703,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",2332.813,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",2390.791,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",2336.856,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",2382.439,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",2422.2,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",2356.389,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",2276.537,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",2345.22,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",2435.57,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",2436.872,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",2408.424,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",2529.168,,
"IT","Italy","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",2583.884,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",808.431,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",802.055,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",807.446,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",810.731,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",813.49,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",736.223,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",702.545,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",760.919,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",743.894,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",737.533,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",766.108,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",812.542,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",842.614,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",713.057,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",738.982,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",791.68,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",820.714,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",790.209,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",810.095,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",814.831,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",835.035,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",812.378,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",829.311,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",864.604,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",864.165,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",854.641,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",896.113,,
"ITC","Nord-ovest","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",885.96,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",597.279,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",587.188,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",611.154,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",589.892,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",600.88,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",573.404,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",559.744,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",587.415,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",586.134,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",560.325,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",596.574,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",639.277,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",621.779,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",538.898,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",604.692,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",606.869,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",635.837,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",615.67,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",646.119,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",662.905,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",632.414,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",597.335,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",611.138,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",636.719,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",641.922,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",628.2,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",653.153,,
"ITD","Nord-est","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",664.54,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019","2019",612.102,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q1","Q1-2019",594.443,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q2","Q2-2019",610.777,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q4","Q4-2019",600.112,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2019-Q3","Q3-2019",643.075,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020","2020",565.141,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q2","Q2-2020",539.442,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q1","Q1-2020",586.683,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q3","Q3-2020",572.416,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2020-Q4","Q4-2020",562.024,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021","2021",563.848,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022","2022",595.658,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023","2023",586.608,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q1","Q1-2021",538.811,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q2","Q2-2021",547.967,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q3","Q3-2021",573.446,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2021-Q4","Q4-2021",595.169,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q1","Q1-2022",612.077,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q2","Q2-2022",611.186,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q3","Q3-2022",601.075,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2022-Q4","Q4-2022",558.295,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q1","Q1-2023",568.658,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q2","Q2-2023",585.67,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q3","Q3-2023",601.357,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2023-Q4","Q4-2023",590.747,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q1","Q1-2024",587.456,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q2","Q2-2024",625.84,,
"ITE","Centro (I)","Y15-89","15-89 years","99","total","FRG","foreign","2024-Q3","Q3-2024",668.183,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019","2019",549.956,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q1","Q1-2019",530.761,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q2","Q2-2019",540.165,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q4","Q4-2019",569.317,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2019-Q3","Q3-2019",559.581,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020","2020",511.593,,
"ITCD","Nord","Y15-89","15-89 years","7","upper and post secondary","FRG","foreign","2020-Q2","Q2-2020",478.978,,
