DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,CITIZENSHIP,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_CITIZENSHIP,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,AFR_E,2023,195,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,AFR_N,2023,6505,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,AFR_W,2023,3295,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,AME_C_S,2023,2588,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,AME_N,2023,292,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,ASI_E,2023,2246,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,ASI_W,2023,520,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,EU28,2023,10368,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,OCE,2023,28,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,WORLD,2023,39916,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,XASI_C_S,2023,3254,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,1,XEUR_NEU28_OTH,2023,10140,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,999,2023,1,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AFR_C_S,2023,483,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AFR_E,2023,214,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AFR_N,2023,5226,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AFR_W,2023,1764,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AME_C_S,2023,4092,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,AME_N,2023,356,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,ASI_E,2023,2608,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,ASI_W,2023,342,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,EU28,2023,18369,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,OCE,2023,52,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,WORLD,2023,48655,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,XASI_C_S,2023,1384,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,2,XEUR_NEU28_OTH,2023,13764,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,999,2023,3,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AFR_C_S,2023,966,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AFR_E,2023,409,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AFR_N,2023,11731,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AFR_W,2023,5059,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AME_C_S,2023,6680,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,AME_N,2023,648,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,ASI_E,2023,4854,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,ASI_W,2023,862,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,EU28,2023,28737,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,OCE,2023,80,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,WORLD,2023,88571,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,XASI_C_S,2023,4638,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE2,FJAN,9,XEUR_NEU28_OTH,2023,23904,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,999,2023,2,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AFR_C_S,2023,437,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AFR_E,2023,134,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AFR_N,2023,5632,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AFR_W,2023,2368,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AME_C_S,2023,2189,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,AME_N,2023,226,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,ASI_E,2023,1662,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,ASI_W,2023,375,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,EU28,2023,7265,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,OCE,2023,23,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,WORLD,2023,30196,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,XASI_C_S,2023,1809,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,1,XEUR_NEU28_OTH,2023,8074,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,999,2023,1,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AFR_C_S,2023,423,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AFR_E,2023,142,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AFR_N,2023,4638,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AFR_W,2023,1269,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AME_C_S,2023,3364,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,AME_N,2023,255,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,ASI_E,2023,1904,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,ASI_W,2023,291,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,EU28,2023,13045,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,OCE,2023,43,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,WORLD,2023,36741,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,XASI_C_S,2023,720,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,2,XEUR_NEU28_OTH,2023,10646,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,999,2023,3,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AFR_C_S,2023,860,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AFR_E,2023,276,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AFR_N,2023,10270,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AFR_W,2023,3637,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AME_C_S,2023,5553,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,AME_N,2023,481,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,ASI_E,2023,3566,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,ASI_W,2023,666,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,EU28,2023,20310,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,OCE,2023,66,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,WORLD,2023,66937,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,XASI_C_S,2023,2529,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE21,FJAN,9,XEUR_NEU28_OTH,2023,18720,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AFR_C_S,2023,46,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AFR_E,2023,61,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AFR_N,2023,873,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AFR_W,2023,927,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AME_C_S,2023,399,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,AME_N,2023,66,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,ASI_E,2023,584,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,ASI_W,2023,145,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,EU28,2023,3103,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,OCE,2023,5,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,WORLD,2023,9720,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,XASI_C_S,2023,1445,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,1,XEUR_NEU28_OTH,2023,2066,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AFR_C_S,2023,60,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AFR_E,2023,72,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AFR_N,2023,588,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AFR_W,2023,495,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AME_C_S,2023,728,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,AME_N,2023,101,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,ASI_E,2023,704,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,ASI_W,2023,51,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,EU28,2023,5324,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,OCE,2023,9,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,WORLD,2023,11914,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,XASI_C_S,2023,664,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,2,XEUR_NEU28_OTH,2023,3118,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AFR_C_S,2023,106,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AFR_E,2023,133,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AFR_N,2023,1461,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AFR_W,2023,1422,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AME_C_S,2023,1127,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,AME_N,2023,167,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,ASI_E,2023,1288,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,ASI_W,2023,196,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,EU28,2023,8427,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,OCE,2023,14,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,WORLD,2023,21634,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,XASI_C_S,2023,2109,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE22,FJAN,9,XEUR_NEU28_OTH,2023,5184,,,FILTER__ITE2,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,999,2023,4,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AFR_C_S,2023,411,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AFR_E,2023,421,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AFR_N,2023,7437,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AFR_W,2023,6748,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AME_C_S,2023,2977,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,AME_N,2023,137,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,ASI_E,2023,5110,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,ASI_W,2023,614,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,EU28,2023,11190,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,OCE,2023,19,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,WORLD,2023,60701,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,XASI_C_S,2023,12275,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,1,XEUR_NEU28_OTH,2023,13358,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,999,2023,5,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AFR_C_S,2023,358,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AFR_E,2023,260,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AFR_N,2023,6537,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AFR_W,2023,3365,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AME_C_S,2023,5061,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,AME_N,2023,165,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,ASI_E,2023,5514,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,ASI_W,2023,646,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,EU28,2023,21069,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,OCE,2023,23,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,WORLD,2023,68366,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,XASI_C_S,2023,6271,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,2,XEUR_NEU28_OTH,2023,19092,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,999,2023,9,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AFR_C_S,2023,769,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AFR_E,2023,681,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AFR_N,2023,13974,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AFR_W,2023,10113,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AME_C_S,2023,8038,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,AME_N,2023,302,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,ASI_E,2023,10624,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,ASI_W,2023,1260,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,EU28,2023,32259,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,OCE,2023,42,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,WORLD,2023,129067,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,XASI_C_S,2023,18546,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE3,FJAN,9,XEUR_NEU28_OTH,2023,32450,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,999,2023,1,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AFR_C_S,2023,44,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AFR_E,2023,61,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AFR_N,2023,1879,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AFR_W,2023,1743,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AME_C_S,2023,555,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,AME_N,2023,24,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,ASI_E,2023,707,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,ASI_W,2023,143,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,EU28,2023,2827,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,OCE,2023,2,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,WORLD,2023,12959,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,XASI_C_S,2023,1450,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,1,XEUR_NEU28_OTH,2023,3523,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,2,999,2023,0,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,2,AFR_C_S,2023,32,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,2,AFR_E,2023,27,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,2,AFR_N,2023,1750,,,FILTER__ITE3,,,,,,
IT1:29_317_DF_DCIS_POPSTRCIT1_24(1.0),A,ITE31,FJAN,2,AFR_W,2023,746,,,FILTER__ITE3,,,,,,
