Year,Country_Code,Country_Name,Sex,Value,Permit_Type,Dataset_Code,Dataset
2019,GH,Ghana,Male,1605,,D4,Immigrants - citizenship
2019,GH,Ghana,Female,906,,D4,Immigrants - citizenship
2019,GH,Ghana,Total,2511,,D4,Immigrants - citizenship
2020,GH,Ghana,Male,1220,,D4,Immigrants - citizenship
2020,GH,Ghana,Female,620,,D4,Immigrants - citizenship
2020,GH,Ghana,Total,1840,,D4,Immigrants - citizenship
2021,GH,Ghana,Male,1264,,D4,Immigrants - citizenship
2021,GH,Ghana,Female,528,,D4,Immigrants - citizenship
2021,GH,Ghana,Total,1792,,D4,Immigrants - citizenship
2022,GH,Ghana,Male,1266,,D4,Immigrants - citizenship
2022,GH,Ghana,Female,505,,D4,Immigrants - citizenship
2022,GH,Ghana,Total,1771,,D4,Immigrants - citizenship
2023,GH,Ghana,Male,1121,,D4,Immigrants - citizenship
2023,GH,Ghana,Female,536,,D4,Immigrants - citizenship
2023,GH,Ghana,Total,1657,,D4,Immigrants - citizenship
2019,GH,Ghana,Male,17088,Long-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Male,16188,Short-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Male,33276,Total,D5,Type of residence permit and citizenship
2019,GH,Ghana,Female,12155,Long-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Female,5379,Short-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Female,17534,Total,D5,Type of residence permit and citizenship
2019,GH,Ghana,Total,29243,Long-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Total,21567,Short-term,D5,Type of residence permit and citizenship
2019,GH,Ghana,Total,50810,Total,D5,Type of residence permit and citizenship
2020,GH,Ghana,Male,16235,Long-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Male,13913,Short-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Male,30148,Total,D5,Type of residence permit and citizenship
2020,GH,Ghana,Female,11090,Long-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Female,5651,Short-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Female,16741,Total,D5,Type of residence permit and citizenship
2020,GH,Ghana,Total,27325,Long-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Total,19564,Short-term,D5,Type of residence permit and citizenship
2020,GH,Ghana,Total,46889,Total,D5,Type of residence permit and citizenship
2021,GH,Ghana,Male,15485,Long-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Male,11546,Short-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Male,27031,Total,D5,Type of residence permit and citizenship
2021,GH,Ghana,Female,9939,Long-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Female,5526,Short-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Female,15465,Total,D5,Type of residence permit and citizenship
2021,GH,Ghana,Total,25424,Long-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Total,17072,Short-term,D5,Type of residence permit and citizenship
2021,GH,Ghana,Total,42496,Total,D5,Type of residence permit and citizenship
2022,GH,Ghana,Male,16375,Long-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Male,12453,Short-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Male,28828,Total,D5,Type of residence permit and citizenship
2022,GH,Ghana,Female,10249,Long-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Female,5226,Short-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Female,15475,Total,D5,Type of residence permit and citizenship
2022,GH,Ghana,Total,26624,Long-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Total,17679,Short-term,D5,Type of residence permit and citizenship
2022,GH,Ghana,Total,44303,Total,D5,Type of residence permit and citizenship
2023,GH,Ghana,Male,15740,Long-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Male,12140,Short-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Male,27880,Total,D5,Type of residence permit and citizenship
2023,GH,Ghana,Female,9024,Long-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Female,5273,Short-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Female,14297,Total,D5,Type of residence permit and citizenship
2023,GH,Ghana,Total,24764,Long-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Total,17413,Short-term,D5,Type of residence permit and citizenship
2023,GH,Ghana,Total,42177,Total,D5,Type of residence permit and citizenship
2024,GH,Ghana,Male,15416,Long-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Male,10327,Short-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Male,25743,Total,D5,Type of residence permit and citizenship
2024,GH,Ghana,Female,8218,Long-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Female,4554,Short-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Female,12772,Total,D5,Type of residence permit and citizenship
2024,GH,Ghana,Total,23634,Long-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Total,14881,Short-term,D5,Type of residence permit and citizenship
2024,GH,Ghana,Total,38515,Total,D5,Type of residence permit and citizenship
2019,GR,Greece,Male,272,,D4,Immigrants - citizenship
2019,GR,Greece,Female,339,,D4,Immigrants - citizenship
2019,GR,Greece,Total,611,,D4,Immigrants - citizenship
2020,GR,Greece,Male,197,,D4,Immigrants - citizenship
2020,GR,Greece,Female,243,,D4,Immigrants - citizenship
2020,GR,Greece,Total,440,,D4,Immigrants - citizenship
2021,GR,Greece,Male,250,,D4,Immigrants - citizenship
2021,GR,Greece,Female,239,,D4,Immigrants - citizenship
2021,GR,Greece,Total,489,,D4,Immigrants - citizenship
2022,GR,Greece,Male,304,,D4,Immigrants - citizenship
2022,GR,Greece,Female,324,,D4,Immigrants - citizenship
2022,GR,Greece,Total,628,,D4,Immigrants - citizenship
2023,GR,Greece,Male,344,,D4,Immigrants - citizenship
2023,GR,Greece,Female,358,,D4,Immigrants - citizenship
2023,GR,Greece,Total,702,,D4,Immigrants - citizenship
2019,GD,Grenada,Male,1,,D4,Immigrants - citizenship
2019,GD,Grenada,Total,1,,D4,Immigrants - citizenship
2021,GD,Grenada,Female,1,,D4,Immigrants - citizenship
2021,GD,Grenada,Total,1,,D4,Immigrants - citizenship
2023,GD,Grenada,Male,1,,D4,Immigrants - citizenship
2023,GD,Grenada,Female,1,,D4,Immigrants - citizenship
2023,GD,Grenada,Total,2,,D4,Immigrants - citizenship
2019,GT,Guatemala,Male,29,,D4,Immigrants - citizenship
2019,GT,Guatemala,Female,31,,D4,Immigrants - citizenship
2019,GT,Guatemala,Total,60,,D4,Immigrants - citizenship
2020,GT,Guatemala,Male,19,,D4,Immigrants - citizenship
2020,GT,Guatemala,Female,32,,D4,Immigrants - citizenship
2020,GT,Guatemala,Total,51,,D4,Immigrants - citizenship
2021,GT,Guatemala,Male,32,,D4,Immigrants - citizenship
2021,GT,Guatemala,Female,42,,D4,Immigrants - citizenship
2021,GT,Guatemala,Total,74,,D4,Immigrants - citizenship
2022,GT,Guatemala,Male,39,,D4,Immigrants - citizenship
2022,GT,Guatemala,Female,74,,D4,Immigrants - citizenship
2022,GT,Guatemala,Total,113,,D4,Immigrants - citizenship
2023,GT,Guatemala,Male,45,,D4,Immigrants - citizenship
2023,GT,Guatemala,Female,59,,D4,Immigrants - citizenship
2023,GT,Guatemala,Total,104,,D4,Immigrants - citizenship
2019,GN,Guinea,Male,785,,D4,Immigrants - citizenship
2019,GN,Guinea,Female,121,,D4,Immigrants - citizenship
2019,GN,Guinea,Total,906,,D4,Immigrants - citizenship
2020,GN,Guinea,Male,679,,D4,Immigrants - citizenship
2020,GN,Guinea,Female,103,,D4,Immigrants - citizenship
2020,GN,Guinea,Total,782,,D4,Immigrants - citizenship
2021,GN,Guinea,Male,858,,D4,Immigrants - citizenship
2021,GN,Guinea,Female,116,,D4,Immigrants - citizenship
2021,GN,Guinea,Total,974,,D4,Immigrants - citizenship
2022,GN,Guinea,Male,711,,D4,Immigrants - citizenship
2022,GN,Guinea,Female,223,,D4,Immigrants - citizenship
2022,GN,Guinea,Total,934,,D4,Immigrants - citizenship
2023,GN,Guinea,Male,1934,,D4,Immigrants - citizenship
2023,GN,Guinea,Female,400,,D4,Immigrants - citizenship
2023,GN,Guinea,Total,2334,,D4,Immigrants - citizenship
2019,GN,Guinea,Male,1378,Long-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Male,8821,Short-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Male,10199,Total,D5,Type of residence permit and citizenship
2019,GN,Guinea,Female,869,Long-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Female,773,Short-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Female,1642,Total,D5,Type of residence permit and citizenship
2019,GN,Guinea,Total,2247,Long-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Total,9594,Short-term,D5,Type of residence permit and citizenship
2019,GN,Guinea,Total,11841,Total,D5,Type of residence permit and citizenship
2020,GN,Guinea,Male,1370,Long-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Male,6925,Short-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Male,8295,Total,D5,Type of residence permit and citizenship
2020,GN,Guinea,Female,795,Long-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Female,770,Short-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Female,1565,Total,D5,Type of residence permit and citizenship
2020,GN,Guinea,Total,2165,Long-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Total,7695,Short-term,D5,Type of residence permit and citizenship
2020,GN,Guinea,Total,9860,Total,D5,Type of residence permit and citizenship
2021,GN,Guinea,Male,1319,Long-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Male,5403,Short-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Male,6722,Total,D5,Type of residence permit and citizenship
2021,GN,Guinea,Female,694,Long-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Female,734,Short-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Female,1428,Total,D5,Type of residence permit and citizenship
2021,GN,Guinea,Total,2013,Long-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Total,6137,Short-term,D5,Type of residence permit and citizenship
2021,GN,Guinea,Total,8150,Total,D5,Type of residence permit and citizenship
2022,GN,Guinea,Male,1615,Long-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Male,5847,Short-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Male,7462,Total,D5,Type of residence permit and citizenship
2022,GN,Guinea,Female,812,Long-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Female,633,Short-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Female,1445,Total,D5,Type of residence permit and citizenship
2022,GN,Guinea,Total,2427,Long-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Total,6480,Short-term,D5,Type of residence permit and citizenship
2022,GN,Guinea,Total,8907,Total,D5,Type of residence permit and citizenship
2023,GN,Guinea,Male,1891,Long-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Male,5770,Short-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Male,7661,Total,D5,Type of residence permit and citizenship
2023,GN,Guinea,Female,724,Long-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Female,737,Short-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Female,1461,Total,D5,Type of residence permit and citizenship
2023,GN,Guinea,Total,2615,Long-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Total,6507,Short-term,D5,Type of residence permit and citizenship
2023,GN,Guinea,Total,9122,Total,D5,Type of residence permit and citizenship
2024,GN,Guinea,Male,2366,Long-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Male,7102,Short-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Male,9468,Total,D5,Type of residence permit and citizenship
2024,GN,Guinea,Female,681,Long-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Female,923,Short-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Female,1604,Total,D5,Type of residence permit and citizenship
2024,GN,Guinea,Total,3047,Long-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Total,8025,Short-term,D5,Type of residence permit and citizenship
2024,GN,Guinea,Total,11072,Total,D5,Type of residence permit and citizenship
2019,GW,Guinea-Bissau,Male,159,,D4,Immigrants - citizenship
2019,GW,Guinea-Bissau,Female,14,,D4,Immigrants - citizenship
2019,GW,Guinea-Bissau,Total,173,,D4,Immigrants - citizenship
2020,GW,Guinea-Bissau,Male,163,,D4,Immigrants - citizenship
2020,GW,Guinea-Bissau,Female,8,,D4,Immigrants - citizenship
2020,GW,Guinea-Bissau,Total,171,,D4,Immigrants - citizenship
2021,GW,Guinea-Bissau,Male,203,,D4,Immigrants - citizenship
2021,GW,Guinea-Bissau,Female,15,,D4,Immigrants - citizenship
2021,GW,Guinea-Bissau,Total,218,,D4,Immigrants - citizenship
2022,GW,Guinea-Bissau,Male,168,,D4,Immigrants - citizenship
2022,GW,Guinea-Bissau,Female,23,,D4,Immigrants - citizenship
2022,GW,Guinea-Bissau,Total,191,,D4,Immigrants - citizenship
2023,GW,Guinea-Bissau,Male,144,,D4,Immigrants - citizenship
2023,GW,Guinea-Bissau,Female,15,,D4,Immigrants - citizenship
2023,GW,Guinea-Bissau,Total,159,,D4,Immigrants - citizenship
2019,GY,Guyana,Male,1,,D4,Immigrants - citizenship
2019,GY,Guyana,Female,1,,D4,Immigrants - citizenship
2019,GY,Guyana,Total,2,,D4,Immigrants - citizenship
2020,GY,Guyana,Female,1,,D4,Immigrants - citizenship
2020,GY,Guyana,Total,1,,D4,Immigrants - citizenship
2022,GY,Guyana,Female,1,,D4,Immigrants - citizenship
2022,GY,Guyana,Total,1,,D4,Immigrants - citizenship
2023,GY,Guyana,Male,2,,D4,Immigrants - citizenship
2023,GY,Guyana,Total,2,,D4,Immigrants - citizenship
2019,HT,Haiti,Male,19,,D4,Immigrants - citizenship
2019,HT,Haiti,Female,15,,D4,Immigrants - citizenship
2019,HT,Haiti,Total,34,,D4,Immigrants - citizenship
2020,HT,Haiti,Male,20,,D4,Immigrants - citizenship
2020,HT,Haiti,Female,12,,D4,Immigrants - citizenship
2020,HT,Haiti,Total,32,,D4,Immigrants - citizenship
2021,HT,Haiti,Male,24,,D4,Immigrants - citizenship
2021,HT,Haiti,Female,25,,D4,Immigrants - citizenship
2021,HT,Haiti,Total,49,,D4,Immigrants - citizenship
2022,HT,Haiti,Male,30,,D4,Immigrants - citizenship
2022,HT,Haiti,Female,19,,D4,Immigrants - citizenship
2022,HT,Haiti,Total,49,,D4,Immigrants - citizenship
2023,HT,Haiti,Male,35,,D4,Immigrants - citizenship
2023,HT,Haiti,Female,28,,D4,Immigrants - citizenship
2023,HT,Haiti,Total,63,,D4,Immigrants - citizenship
2019,HN,Honduras,Male,67,,D4,Immigrants - citizenship
2019,HN,Honduras,Female,149,,D4,Immigrants - citizenship
2019,HN,Honduras,Total,216,,D4,Immigrants - citizenship
2020,HN,Honduras,Male,101,,D4,Immigrants - citizenship
2020,HN,Honduras,Female,158,,D4,Immigrants - citizenship
2020,HN,Honduras,Total,259,,D4,Immigrants - citizenship
2021,HN,Honduras,Male,130,,D4,Immigrants - citizenship
2021,HN,Honduras,Female,292,,D4,Immigrants - citizenship
2021,HN,Honduras,Total,422,,D4,Immigrants - citizenship
2022,HN,Honduras,Male,137,,D4,Immigrants - citizenship
2022,HN,Honduras,Female,292,,D4,Immigrants - citizenship
2022,HN,Honduras,Total,429,,D4,Immigrants - citizenship
2023,HN,Honduras,Male,179,,D4,Immigrants - citizenship
2023,HN,Honduras,Female,307,,D4,Immigrants - citizenship
2023,HN,Honduras,Total,486,,D4,Immigrants - citizenship
2019,HU,Hungary,Male,200,,D4,Immigrants - citizenship
2019,HU,Hungary,Female,322,,D4,Immigrants - citizenship
2019,HU,Hungary,Total,522,,D4,Immigrants - citizenship
2020,HU,Hungary,Male,157,,D4,Immigrants - citizenship
2020,HU,Hungary,Female,298,,D4,Immigrants - citizenship
2020,HU,Hungary,Total,455,,D4,Immigrants - citizenship
2021,HU,Hungary,Male,193,,D4,Immigrants - citizenship
2021,HU,Hungary,Female,357,,D4,Immigrants - citizenship
2021,HU,Hungary,Total,550,,D4,Immigrants - citizenship
2022,HU,Hungary,Male,195,,D4,Immigrants - citizenship
2022,HU,Hungary,Female,340,,D4,Immigrants - citizenship
2022,HU,Hungary,Total,535,,D4,Immigrants - citizenship
2023,HU,Hungary,Male,270,,D4,Immigrants - citizenship
2023,HU,Hungary,Female,387,,D4,Immigrants - citizenship
2023,HU,Hungary,Total,657,,D4,Immigrants - citizenship
2019,IS,Iceland,Male,12,,D4,Immigrants - citizenship
2019,IS,Iceland,Female,7,,D4,Immigrants - citizenship
2019,IS,Iceland,Total,19,,D4,Immigrants - citizenship
2020,IS,Iceland,Male,6,,D4,Immigrants - citizenship
2020,IS,Iceland,Female,10,,D4,Immigrants - citizenship
2020,IS,Iceland,Total,16,,D4,Immigrants - citizenship
2021,IS,Iceland,Male,12,,D4,Immigrants - citizenship
2021,IS,Iceland,Female,4,,D4,Immigrants - citizenship
2021,IS,Iceland,Total,16,,D4,Immigrants - citizenship
2022,IS,Iceland,Male,8,,D4,Immigrants - citizenship
2022,IS,Iceland,Female,8,,D4,Immigrants - citizenship
2022,IS,Iceland,Total,16,,D4,Immigrants - citizenship
2023,IS,Iceland,Male,20,,D4,Immigrants - citizenship
2023,IS,Iceland,Female,12,,D4,Immigrants - citizenship
2023,IS,Iceland,Total,32,,D4,Immigrants - citizenship
2019,IN,India,Male,6167,,D4,Immigrants - citizenship
2019,IN,India,Female,5799,,D4,Immigrants - citizenship
2019,IN,India,Total,11966,,D4,Immigrants - citizenship
2020,IN,India,Male,4028,,D4,Immigrants - citizenship
2020,IN,India,Female,3232,,D4,Immigrants - citizenship
2020,IN,India,Total,7260,,D4,Immigrants - citizenship
2021,IN,India,Male,6572,,D4,Immigrants - citizenship
2021,IN,India,Female,4776,,D4,Immigrants - citizenship
2021,IN,India,Total,11348,,D4,Immigrants - citizenship
2022,IN,India,Male,7183,,D4,Immigrants - citizenship
2022,IN,India,Female,5814,,D4,Immigrants - citizenship
2022,IN,India,Total,12997,,D4,Immigrants - citizenship
2023,IN,India,Male,7241,,D4,Immigrants - citizenship
2023,IN,India,Female,6450,,D4,Immigrants - citizenship
2023,IN,India,Total,13691,,D4,Immigrants - citizenship
2019,IN,India,Male,60009,Long-term,D5,Type of residence permit and citizenship
2019,IN,India,Male,35786,Short-term,D5,Type of residence permit and citizenship
2019,IN,India,Male,95795,Total,D5,Type of residence permit and citizenship
2019,IN,India,Female,38247,Long-term,D5,Type of residence permit and citizenship
2019,IN,India,Female,28851,Short-term,D5,Type of residence permit and citizenship
2019,IN,India,Female,67098,Total,D5,Type of residence permit and citizenship
2019,IN,India,Total,98256,Long-term,D5,Type of residence permit and citizenship
2019,IN,India,Total,64637,Short-term,D5,Type of residence permit and citizenship
2019,IN,India,Total,162893,Total,D5,Type of residence permit and citizenship
2020,IN,India,Male,62122,Long-term,D5,Type of residence permit and citizenship
2020,IN,India,Male,34383,Short-term,D5,Type of residence permit and citizenship
2020,IN,India,Male,96505,Total,D5,Type of residence permit and citizenship
2020,IN,India,Female,38476,Long-term,D5,Type of residence permit and citizenship
2020,IN,India,Female,30682,Short-term,D5,Type of residence permit and citizenship
2020,IN,India,Female,69158,Total,D5,Type of residence permit and citizenship
2020,IN,India,Total,100598,Long-term,D5,Type of residence permit and citizenship
2020,IN,India,Total,65065,Short-term,D5,Type of residence permit and citizenship
2020,IN,India,Total,165663,Total,D5,Type of residence permit and citizenship
2021,IN,India,Male,60525,Long-term,D5,Type of residence permit and citizenship
2021,IN,India,Male,28556,Short-term,D5,Type of residence permit and citizenship
2021,IN,India,Male,89081,Total,D5,Type of residence permit and citizenship
2021,IN,India,Female,36033,Long-term,D5,Type of residence permit and citizenship
2021,IN,India,Female,28832,Short-term,D5,Type of residence permit and citizenship
2021,IN,India,Female,64865,Total,D5,Type of residence permit and citizenship
2021,IN,India,Total,96558,Long-term,D5,Type of residence permit and citizenship
2021,IN,India,Total,57388,Short-term,D5,Type of residence permit and citizenship
2021,IN,India,Total,153946,Total,D5,Type of residence permit and citizenship
2022,IN,India,Male,62001,Long-term,D5,Type of residence permit and citizenship
2022,IN,India,Male,33270,Short-term,D5,Type of residence permit and citizenship
2022,IN,India,Male,95271,Total,D5,Type of residence permit and citizenship
2022,IN,India,Female,37974,Long-term,D5,Type of residence permit and citizenship
2022,IN,India,Female,28774,Short-term,D5,Type of residence permit and citizenship
2022,IN,India,Female,66748,Total,D5,Type of residence permit and citizenship
2022,IN,India,Total,99975,Long-term,D5,Type of residence permit and citizenship
2022,IN,India,Total,62044,Short-term,D5,Type of residence permit and citizenship
2022,IN,India,Total,162019,Total,D5,Type of residence permit and citizenship
2023,IN,India,Male,60187,Long-term,D5,Type of residence permit and citizenship
2023,IN,India,Male,36340,Short-term,D5,Type of residence permit and citizenship
2023,IN,India,Male,96527,Total,D5,Type of residence permit and citizenship
2023,IN,India,Female,36379,Long-term,D5,Type of residence permit and citizenship
2023,IN,India,Female,31513,Short-term,D5,Type of residence permit and citizenship
2023,IN,India,Female,67892,Total,D5,Type of residence permit and citizenship
2023,IN,India,Total,96566,Long-term,D5,Type of residence permit and citizenship
2023,IN,India,Total,67853,Short-term,D5,Type of residence permit and citizenship
2023,IN,India,Total,164419,Total,D5,Type of residence permit and citizenship
2024,IN,India,Male,55986,Long-term,D5,Type of residence permit and citizenship
2024,IN,India,Male,32781,Short-term,D5,Type of residence permit and citizenship
2024,IN,India,Male,88767,Total,D5,Type of residence permit and citizenship
2024,IN,India,Female,34417,Long-term,D5,Type of residence permit and citizenship
2024,IN,India,Female,29857,Short-term,D5,Type of residence permit and citizenship
2024,IN,India,Female,64274,Total,D5,Type of residence permit and citizenship
2024,IN,India,Total,90403,Long-term,D5,Type of residence permit and citizenship
2024,IN,India,Total,62638,Short-term,D5,Type of residence permit and citizenship
2024,IN,India,Total,153041,Total,D5,Type of residence permit and citizenship
2019,ID,Indonesia,Male,42,,D4,Immigrants - citizenship
2019,ID,Indonesia,Female,210,,D4,Immigrants - citizenship
2019,ID,Indonesia,Total,252,,D4,Immigrants - citizenship
2020,ID,Indonesia,Male,32,,D4,Immigrants - citizenship
2020,ID,Indonesia,Female,142,,D4,Immigrants - citizenship
2020,ID,Indonesia,Total,174,,D4,Immigrants - citizenship
2021,ID,Indonesia,Male,42,,D4,Immigrants - citizenship
2021,ID,Indonesia,Female,186,,D4,Immigrants - citizenship
2021,ID,Indonesia,Total,228,,D4,Immigrants - citizenship
2022,ID,Indonesia,Male,37,,D4,Immigrants - citizenship
2022,ID,Indonesia,Female,162,,D4,Immigrants - citizenship
2022,ID,Indonesia,Total,199,,D4,Immigrants - citizenship
2023,ID,Indonesia,Male,56,,D4,Immigrants - citizenship
2023,ID,Indonesia,Female,198,,D4,Immigrants - citizenship
2023,ID,Indonesia,Total,254,,D4,Immigrants - citizenship
2019,IR,Iran,Male,813,,D4,Immigrants - citizenship
2019,IR,Iran,Female,835,,D4,Immigrants - citizenship
2019,IR,Iran,Total,1648,,D4,Immigrants - citizenship
2020,IR,Iran,Male,825,,D4,Immigrants - citizenship
2020,IR,Iran,Female,776,,D4,Immigrants - citizenship
2020,IR,Iran,Total,1601,,D4,Immigrants - citizenship
2021,IR,Iran,Male,954,,D4,Immigrants - citizenship
2021,IR,Iran,Female,894,,D4,Immigrants - citizenship
2021,IR,Iran,Total,1848,,D4,Immigrants - citizenship
2022,IR,Iran,Male,1235,,D4,Immigrants - citizenship
2022,IR,Iran,Female,1333,,D4,Immigrants - citizenship
2022,IR,Iran,Total,2568,,D4,Immigrants - citizenship
2023,IR,Iran,Male,2127,,D4,Immigrants - citizenship
2023,IR,Iran,Female,2191,,D4,Immigrants - citizenship
2023,IR,Iran,Total,4318,,D4,Immigrants - citizenship
2019,IR,Iran,Male,2197,Long-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Male,4097,Short-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Male,6294,Total,D5,Type of residence permit and citizenship
2019,IR,Iran,Female,2247,Long-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Female,3882,Short-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Female,6129,Total,D5,Type of residence permit and citizenship
2019,IR,Iran,Total,4444,Long-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Total,7979,Short-term,D5,Type of residence permit and citizenship
2019,IR,Iran,Total,12423,Total,D5,Type of residence permit and citizenship
2020,IR,Iran,Male,2388,Long-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Male,4311,Short-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Male,6699,Total,D5,Type of residence permit and citizenship
2020,IR,Iran,Female,2419,Long-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Female,4277,Short-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Female,6696,Total,D5,Type of residence permit and citizenship
2020,IR,Iran,Total,4807,Long-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Total,8588,Short-term,D5,Type of residence permit and citizenship
2020,IR,Iran,Total,13395,Total,D5,Type of residence permit and citizenship
2021,IR,Iran,Male,2432,Long-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Male,3643,Short-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Male,6075,Total,D5,Type of residence permit and citizenship
2021,IR,Iran,Female,2352,Long-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Female,3765,Short-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Female,6117,Total,D5,Type of residence permit and citizenship
2021,IR,Iran,Total,4784,Long-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Total,7408,Short-term,D5,Type of residence permit and citizenship
2021,IR,Iran,Total,12192,Total,D5,Type of residence permit and citizenship
2022,IR,Iran,Male,2819,Long-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Male,4642,Short-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Male,7461,Total,D5,Type of residence permit and citizenship
2022,IR,Iran,Female,3160,Long-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Female,4364,Short-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Female,7524,Total,D5,Type of residence permit and citizenship
2022,IR,Iran,Total,5979,Long-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Total,9006,Short-term,D5,Type of residence permit and citizenship
2022,IR,Iran,Total,14985,Total,D5,Type of residence permit and citizenship
2023,IR,Iran,Male,3009,Long-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Male,5644,Short-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Male,8653,Total,D5,Type of residence permit and citizenship
2023,IR,Iran,Female,3368,Long-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Female,5588,Short-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Female,8956,Total,D5,Type of residence permit and citizenship
2023,IR,Iran,Total,6377,Long-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Total,11232,Short-term,D5,Type of residence permit and citizenship
2023,IR,Iran,Total,17609,Total,D5,Type of residence permit and citizenship
2024,IR,Iran,Male,3162,Long-term,D5,Type of residence permit and citizenship
2024,IR,Iran,Male,6256,Short-term,D5,Type of residence permit and citizenship
2024,IR,Iran,Male,9418,Total,D5,Type of residence permit and citizenship
2024,IR,Iran,Female,3497,Long-term,D5,Type of residence permit and citizenship
2024,IR,Iran,Female,6896,Short-term,D5,Type of residence permit and citizenship
2024,IR,Iran,Female,10393,Total,D5,Type of residence permit and citizenship
2024,IR,Iran,Total,6659,Long-term,D5,Type of residence permit and citizenship
2024,IR,Iran,Total,13152,Short-term,D5,Type of residence permit and citizenship
